"NutsID","region_name","NUTS_level","l.year","l.value","ltn.type_labour"
"111160218","Vilar de Mouros","5","2019","4","Non-family labour force"
"111160218","Vilar de Mouros","5","2019","2","Regular"
"111160218","Vilar de Mouros","5","2019","2","Non-regular"
"111160218","Vilar de Mouros","5","2019","0","Workers not hired by the holder"
"111160220","Vile","5","2019","70","Total labour force in agriculture"
"111160220","Vile","5","2019","27","Family labour force"
"111160220","Vile","5","2019","11","Holder"
"111160220","Vile","5","2019","7","Spouse"
"111160220","Vile","5","2019","9","Other family members"
"111160220","Vile","5","2019","43","Non-family labour force"
"111160220","Vile","5","2019","36","Regular"
"111160220","Vile","5","2019","7","Non-regular"
"111160220","Vile","5","2019","0","Workers not hired by the holder"
"111160301","Alvaredo","5","2019","142","Total labour force in agriculture"
"111160301","Alvaredo","5","2019","103","Family labour force"
"111160301","Alvaredo","5","2019","58","Holder"
"111160301","Alvaredo","5","2019","34","Spouse"
"111160301","Alvaredo","5","2019","11","Other family members"
"111160301","Alvaredo","5","2019","39","Non-family labour force"
"111160301","Alvaredo","5","2019","26","Regular"
"111160301","Alvaredo","5","2019","12","Non-regular"
"111160301","Alvaredo","5","2019","0","Workers not hired by the holder"
"111160304","Cousso","5","2019","24","Total labour force in agriculture"
"111160304","Cousso","5","2019","23","Family labour force"
"111160304","Cousso","5","2019","14","Holder"
"111160304","Cousso","5","2019","8","Spouse"
"111160304","Cousso","5","2019","1","Other family members"
"111160304","Cousso","5","2019","0","Non-family labour force"
"111160304","Cousso","5","2019","0","Regular"
"111160304","Cousso","5","2019","0","Non-regular"
"111160304","Cousso","5","2019","0","Workers not hired by the holder"
"111160305","Cristoval","5","2019","22","Total labour force in agriculture"
"111160305","Cristoval","5","2019","21","Family labour force"
"111160305","Cristoval","5","2019","11","Holder"
"111160305","Cristoval","5","2019","7","Spouse"
"111160305","Cristoval","5","2019","4","Other family members"
"111160305","Cristoval","5","2019","0","Non-family labour force"
"111160305","Cristoval","5","2019","0","Regular"
"111160305","Cristoval","5","2019","0","Non-regular"
"111160305","Cristoval","5","2019","0","Workers not hired by the holder"
"111160307","Fiães","5","2019","31","Total labour force in agriculture"
"111160307","Fiães","5","2019","30","Family labour force"
"111160307","Fiães","5","2019","15","Holder"
"111160307","Fiães","5","2019","9","Spouse"
"111160307","Fiães","5","2019","6","Other family members"
"111160307","Fiães","5","2019","1","Non-family labour force"
"111160307","Fiães","5","2019","0","Regular"
"111160307","Fiães","5","2019","1","Non-regular"
"111160307","Fiães","5","2019","0","Workers not hired by the holder"
"111160308","Gave","5","2019","22","Total labour force in agriculture"
"111160308","Gave","5","2019","22","Family labour force"
"111160308","Gave","5","2019","13","Holder"
"111160308","Gave","5","2019","4","Spouse"
"111160308","Gave","5","2019","4","Other family members"
"111160308","Gave","5","2019","1","Non-family labour force"
"111160308","Gave","5","2019","1","Regular"
"111160308","Gave","5","2019","0","Non-regular"
"111160308","Gave","5","2019","0","Workers not hired by the holder"
"111160311","Paderne","5","2019","161","Total labour force in agriculture"
"111160311","Paderne","5","2019","141","Family labour force"
"111160311","Paderne","5","2019","80","Holder"
"111160311","Paderne","5","2019","29","Spouse"
"111160311","Paderne","5","2019","31","Other family members"
"111160311","Paderne","5","2019","20","Non-family labour force"
"111160311","Paderne","5","2019","9","Regular"
"111160311","Paderne","5","2019","10","Non-regular"
"111160311","Paderne","5","2019","1","Workers not hired by the holder"
"111160313","Penso","5","2019","77","Total labour force in agriculture"
"111160313","Penso","5","2019","70","Family labour force"
"111160313","Penso","5","2019","40","Holder"
"111160313","Penso","5","2019","24","Spouse"
"111160313","Penso","5","2019","7","Other family members"
"111160313","Penso","5","2019","7","Non-family labour force"
"111160313","Penso","5","2019","2","Regular"
"111160313","Penso","5","2019","5","Non-regular"
"111160313","Penso","5","2019","0","Workers not hired by the holder"
"111160317","São Paio","5","2019","75","Total labour force in agriculture"
"111160317","São Paio","5","2019","71","Family labour force"
"111160317","São Paio","5","2019","38","Holder"
"111160317","São Paio","5","2019","21","Spouse"
"111160317","São Paio","5","2019","12","Other family members"
"111160317","São Paio","5","2019","4","Non-family labour force"
"111160317","São Paio","5","2019","1","Regular"
"111160317","São Paio","5","2019","3","Non-regular"
"111160317","São Paio","5","2019","0","Workers not hired by the holder"
"111160319","União das freguesias de Castro Laboreiro e Lamas de Mouro","5","2019","152","Total labour force in agriculture"
"111160319","União das freguesias de Castro Laboreiro e Lamas de Mouro","5","2019","150","Family labour force"
"111160319","União das freguesias de Castro Laboreiro e Lamas de Mouro","5","2019","91","Holder"
"111160319","União das freguesias de Castro Laboreiro e Lamas de Mouro","5","2019","40","Spouse"
"111160319","União das freguesias de Castro Laboreiro e Lamas de Mouro","5","2019","19","Other family members"
"111160319","União das freguesias de Castro Laboreiro e Lamas de Mouro","5","2019","3","Non-family labour force"
"111160319","União das freguesias de Castro Laboreiro e Lamas de Mouro","5","2019","1","Regular"
"111160319","União das freguesias de Castro Laboreiro e Lamas de Mouro","5","2019","1","Non-regular"
"111160319","União das freguesias de Castro Laboreiro e Lamas de Mouro","5","2019","0","Workers not hired by the holder"
"111160320","União das freguesias de Chaviães e Paços","5","2019","53","Total labour force in agriculture"
"111160320","União das freguesias de Chaviães e Paços","5","2019","46","Family labour force"
"111160320","União das freguesias de Chaviães e Paços","5","2019","24","Holder"
"111160320","União das freguesias de Chaviães e Paços","5","2019","17","Spouse"
"111160320","União das freguesias de Chaviães e Paços","5","2019","6","Other family members"
"111160320","União das freguesias de Chaviães e Paços","5","2019","7","Non-family labour force"
"111160320","União das freguesias de Chaviães e Paços","5","2019","4","Regular"
"111160320","União das freguesias de Chaviães e Paços","5","2019","3","Non-regular"
"111160320","União das freguesias de Chaviães e Paços","5","2019","1","Workers not hired by the holder"
"111160321","União das freguesias de Parada do Monte e Cubalhão","5","2019","59","Total labour force in agriculture"
"111160321","União das freguesias de Parada do Monte e Cubalhão","5","2019","59","Family labour force"
"111160321","União das freguesias de Parada do Monte e Cubalhão","5","2019","31","Holder"
"111160321","União das freguesias de Parada do Monte e Cubalhão","5","2019","20","Spouse"
"111160321","União das freguesias de Parada do Monte e Cubalhão","5","2019","8","Other family members"
"111160321","União das freguesias de Parada do Monte e Cubalhão","5","2019","0","Non-family labour force"
"111160321","União das freguesias de Parada do Monte e Cubalhão","5","2019","0","Regular"
"111160321","União das freguesias de Parada do Monte e Cubalhão","5","2019","0","Non-regular"
"111160321","União das freguesias de Parada do Monte e Cubalhão","5","2019","0","Workers not hired by the holder"
"111160322","União das freguesias de Prado e Remoães","5","2019","72","Total labour force in agriculture"
"111160322","União das freguesias de Prado e Remoães","5","2019","62","Family labour force"
"111160322","União das freguesias de Prado e Remoães","5","2019","36","Holder"
"111160322","União das freguesias de Prado e Remoães","5","2019","21","Spouse"
"111160322","União das freguesias de Prado e Remoães","5","2019","6","Other family members"
"111160322","União das freguesias de Prado e Remoães","5","2019","10","Non-family labour force"
"111160322","União das freguesias de Prado e Remoães","5","2019","5","Regular"
"111160322","União das freguesias de Prado e Remoães","5","2019","4","Non-regular"
"111160322","União das freguesias de Prado e Remoães","5","2019","0","Workers not hired by the holder"
"111160323","União das freguesias de Vila e Roussas","5","2019","90","Total labour force in agriculture"
"111160323","União das freguesias de Vila e Roussas","5","2019","81","Family labour force"
"111160323","União das freguesias de Vila e Roussas","5","2019","43","Holder"
"111160323","União das freguesias de Vila e Roussas","5","2019","24","Spouse"
"111160323","União das freguesias de Vila e Roussas","5","2019","14","Other family members"
"111160323","União das freguesias de Vila e Roussas","5","2019","9","Non-family labour force"
"111160323","União das freguesias de Vila e Roussas","5","2019","2","Regular"
"111160323","União das freguesias de Vila e Roussas","5","2019","6","Non-regular"
"111160323","União das freguesias de Vila e Roussas","5","2019","1","Workers not hired by the holder"
"111160401","Abedim","5","2019","58","Total labour force in agriculture"
"111160401","Abedim","5","2019","57","Family labour force"
"111160401","Abedim","5","2019","30","Holder"
"111160401","Abedim","5","2019","20","Spouse"
"111160401","Abedim","5","2019","7","Other family members"
"111160401","Abedim","5","2019","1","Non-family labour force"
"111160401","Abedim","5","2019","0","Regular"
"111160401","Abedim","5","2019","1","Non-regular"
"111160401","Abedim","5","2019","0","Workers not hired by the holder"
"111160404","Barbeita","5","2019","80","Total labour force in agriculture"
"111160404","Barbeita","5","2019","70","Family labour force"
"111160404","Barbeita","5","2019","36","Holder"
"111160404","Barbeita","5","2019","18","Spouse"
"111160404","Barbeita","5","2019","15","Other family members"
"111160404","Barbeita","5","2019","10","Non-family labour force"
"111160404","Barbeita","5","2019","2","Regular"
"111160404","Barbeita","5","2019","8","Non-regular"
"111160404","Barbeita","5","2019","0","Workers not hired by the holder"
"111160405","Barroças e Taias","5","2019","51","Total labour force in agriculture"
"111160405","Barroças e Taias","5","2019","50","Family labour force"
"111160405","Barroças e Taias","5","2019","23","Holder"
"111160405","Barroças e Taias","5","2019","18","Spouse"
"111160405","Barroças e Taias","5","2019","10","Other family members"
"111160405","Barroças e Taias","5","2019","1","Non-family labour force"
"111160405","Barroças e Taias","5","2019","0","Regular"
"111160405","Barroças e Taias","5","2019","1","Non-regular"
"111160405","Barroças e Taias","5","2019","0","Workers not hired by the holder"
"111160406","Bela","5","2019","61","Total labour force in agriculture"
"111160406","Bela","5","2019","54","Family labour force"
"111160406","Bela","5","2019","25","Holder"
"111160406","Bela","5","2019","17","Spouse"
"111160406","Bela","5","2019","13","Other family members"
"111160406","Bela","5","2019","7","Non-family labour force"
"111160406","Bela","5","2019","3","Regular"
"111160406","Bela","5","2019","4","Non-regular"
"111160406","Bela","5","2019","0","Workers not hired by the holder"
"111160407","Cambeses","5","2019","43","Total labour force in agriculture"
"111160407","Cambeses","5","2019","35","Family labour force"
"111160407","Cambeses","5","2019","24","Holder"
"111160407","Cambeses","5","2019","8","Spouse"
"111160407","Cambeses","5","2019","3","Other family members"
"111160407","Cambeses","5","2019","8","Non-family labour force"
"111160407","Cambeses","5","2019","3","Regular"
"111160407","Cambeses","5","2019","3","Non-regular"
"111160407","Cambeses","5","2019","2","Workers not hired by the holder"
"111160410","Lara","5","2019","61","Total labour force in agriculture"
"111160410","Lara","5","2019","55","Family labour force"
"111160410","Lara","5","2019","29","Holder"
"111160410","Lara","5","2019","18","Spouse"
